Advisory URL,Vendor,Equipment,Affected Products,CVE URLs
https://www.cisa.gov/news-events/ics-advisories/icsa-20-343-01,Multiple (open source),"uIP-Contiki-OS, uIP-Contiki-NG, uIP, open-iscsi, picoTCP-NG, picoTCP, FNET, Nut/Net",[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13984', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13985', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13986', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13987', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13988', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17437', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17438', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17439', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17440', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17441', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17442', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17443', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17444', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17445', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17467', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17468', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17469', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-17470', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24334', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24335', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24336', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24337', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24338', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24339', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24340', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24341', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24383', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25107', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25108', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25109', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25110', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25111', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25112']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-338-01,National Instruments Corp. (NI),CompactRIO,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25191']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-238-03,"WECON Technology Co., Ltd (WECON)",LeviStudioU,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16243', 'https://nvd.nist.gov/vuln/detail/CVE-2020-25186', 'https://nvd.nist.gov/vuln/detail/CVE-2020-25199']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-336-01,Schneider Electric,EcoStruxure Operator Terminal Expert,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7544']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-329-02,Fuji Electric,V-Server Lite,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25171']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-329-01,Rockwell Automation,FactoryTalk Linx,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27253', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27251', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27255']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-324-04,Schneider Electric,Interactive Graphical SCADA System (IGSS),[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7550', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7551', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7552', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7553', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7554', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7555', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7556', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7557', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7558']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-324-03,Real Time Automation (RTA),499ES EtherNet/IP (ENIP) Adaptor Source Code,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25159']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-324-01,"Sensormatic Electronics, LLC; a subsidiary of Johnson Controls","American Dynamics victor Web Client, Software House C•CURE Web Client",[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-9049']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-317-01,Mitsubishi Electric,MELSEC iQ-R series,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5666']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-315-05,Siemens,SCALANCE W 1750D,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-2031']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-315-02,OSIsoft,PI Vision 2020,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25163', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25167']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-315-01,OSIsoft,PI Interface,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-0006']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-315-03,Schneider Electric,PLC Simulator for EcoStruxure Control Expert,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7538']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-310-02,Mitsubishi Electric,GT14 model of GOT1000 Series,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5644', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5645', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5646', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5647', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5648', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5649']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-310-01,WECON,PLC Editor,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25177', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25181']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-308-02,NEXCOM,NIO 50,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25151', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25155']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-303-02,Mitsubishi Electric,MELSEC iQ-R,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5653', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5654', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5655', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5656', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5657', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5658']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-301-01,"SHUN HU Technology Co., Ltd",JUUKO Industrial Radio Remote Control,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-17932', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-19025']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-294-02,Hitachi ABB Power Grids,XMC20 Multiservice-Multiplexer,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-10933']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-294-01,Rockwell Automation,1794-AENT Flex I/O Series B,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6083', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6084', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6085', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6086', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6087']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-289-02,Advantech,R-SeeNet,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25157']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-289-01,Advantech,WebAccess/SCADA,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25161']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-287-06,Siemens,SIPORT MP,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7591']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-287-05,Siemens,Desigo Insight,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15792', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15793', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15794']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-287-04,Fieldcomm Group,"HARP-IP Developer kit, hipserver",[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16209']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-287-03,Flexera,InstallShield,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-2542']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-287-02,LCDS—Leão Consultoria e Desenvolvimento de Sistemas Ltda ME,LAquis SCADA,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25188']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-287-01,MOXA,NPort IAW5000A-I/O Series,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25198', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25194', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25153', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25190', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25196', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25192']"
https://www.cisa.gov/news-events/ics-advisories/icsa-17-332-01,Siemens,"SCALANCE W1750D, M800, S615, and RUGGEDCOM RM1224",[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-13704', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-14495', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-14496', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-14491']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-273-02,Yokogawa,Main equipment,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16232']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-273-03,B&R Industrial Automation GmbH,SiteManager and GateManager,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11641', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11642', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11643', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11644', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11645', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11645', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-11646']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-273-01,MB connect line,"mymbCONNECT24, mbCONNECT24",[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24569', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24568', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24570']"
https://www.cisa.gov/news-events/ics-advisories/icsa-13-011-01,3S-Smart Software Solutions,CoDeSys,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-6068', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-6069']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-266-01,GE Digital,APM Classic,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16240', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16240']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-266-02,General Electric,Reason S20 Ethernet Switch,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16242', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16246']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-261-01,Advantech,WebAccess Node,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16202']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-177-01,ENTTEC,"Datagate Mk2, Storm 24, Pixelator, E-Streamer Mk2",[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-12776', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-12774', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-12775', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-12777']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-254-03,HMS Networks,Ewon Flexy and Cosy,[],['https://nvd.nist.gov/vuln/detail/CVE-2020-16230']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-254-01,AVEVA,Enterprise Data Management Web,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13499', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13500', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13501']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-254-02,FATEK Automation,PLC WinProladder,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16234']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-105-05,Siemens,"RUGGEDCOM, SCALANCE, SIMATIC, SINEMA",[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-5390', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-5391']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-252-08,Siemens,Polarion Subversion Webclient,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15788', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15789']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-252-05,Siemens,Siveillance Video Client,[],['https://nvd.nist.gov/vuln/detail/CVE-2020-15785']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-252-04,Siemens,Spectrum Power,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15784', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15790']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-252-01,Siemens,SIMATIC RTLS Locating Manager,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10049', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10050', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10051']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-252-03,Siemens,License Management Utility,[],[]
https://www.cisa.gov/news-events/ics-advisories/icsa-20-240-01,Red Lion,N-Tron 702-W / 702M12-W,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16210', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16206', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16208', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16204', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16544']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-238-02,Emerson,OpenEnterprise SCADA Software,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16235']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-238-01,Advantech,iView,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16245']
https://www.cisa.gov/news-events/ics-advisories/icsa-19-099-06,Siemens,"SIMATIC, SIMOCODE, SINAMICS, SITOP, and TIM",[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-6568']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-224-07,Siemens,Automation License Manager (ALM),[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7583']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-224-06,Siemens,Desigo CC,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10055']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-224-04,Siemens,"SCALANCE, RUGGEDCOM",[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-8597']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-224-03,Tridium,Niagara,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14483']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-224-08,Siemens,SICAM A8000,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15781']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-224-02,Schneider Electric,APC Easy UPS On-Line,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7521', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7522']"
https://www.cisa.gov/news-events/ics-advisories/icsa-19-344-06,Siemens,SIMATIC S7-1200 and S7-1500 CPU families,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-10929', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-10943']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-219-04,Delta Electronics,TPEditor,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16219', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16221', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16223', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16225', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16227']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-219-02,Advantech,WebAccess HMI Designer,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16207', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16211', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16213', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16229', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16215', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16217']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-219-01,Multiple Trailer and Brake Manufacturers,Power Line Communications Bus / PLC4TRUCKS / J2497,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14514']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-219-03,Geutebrück,G-Cam and G-Code,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16205']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-217-01,Delta Electronics,Industrial Automation CNCSoft ScreenEditor,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16199', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16201', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16203']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-212-01,Inductive Automation,Ignition 8,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14520']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-182-01,Delta Electronics,Delta Industrial Automation DOPSoft,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10597', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14482']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-210-03,HMS Industrial Networks AB,eCatcher,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14498']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-210-02,"Softing Industrial Automation, GmbH",OPC,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14524', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14522']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-210-01,Secomea,GateManager,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14500', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14508', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14510', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14512']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-205-01,Schneider Electric,Triconex TriStation and Triconex Tricon Communication Module,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7483', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7484', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7485', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7486', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7491']"
https://www.cisa.gov/news-events/ics-advisories/icsa-19-227-03,Siemens,SCALANCE Products,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-10927', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-10928']"
https://www.cisa.gov/news-events/ics-advisories/icsa-19-318-02,Siemens,S7-1200 CPU family (including SIPLUS variants); S7-200 SMART CPU family,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-13945']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-070-02,Siemens,SIMATIC S7-300 CPUs and SINUMERIK Controller over Profinet,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-18336']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-196-08,Siemens,LOGO! Web Server,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7593']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-196-06,Siemens,SIMATIC S7-200 SMART CPU family,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7584']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-196-04,Siemens,SIMATIC HMI Panels,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-7592']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-196-03,Siemens,"SICAM MMU, SICAM T and SICAM SGU",[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10037', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10038', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10039', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10040', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10041', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10042', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10043', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10044', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10045']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-196-01,Advantech,iView,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14497', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14507', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14505', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14503', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14501', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14499']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-196-02,Moxa,EDR-G902 and EDR-G903 Series Routers,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-14511']
https://www.cisa.gov/news-events/ics-advisories/icsa-20-191-02,Rockwell Automation,Logix Designer Studio 5000,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-12025']
